date,region,warehouse_id,warehouse_location,service,instance_type,storage_type,pricing_model,usage_quantity,usage_unit,total_cost,discount_%,environment,application,operation_type,order_count,shipment_volume,total_cost_(derived),effective_cost_(derived),month,cost_per_unit,cloud_provider
2024-02-27,us-west-2,wh-1072,"frankfurt, de",kubernetes,standard_d4s_v5,ssd,reserved,2610269.0,requests,0.6808,6.58,qa,demandforecast,backup,13509,58197.94,1777071.14,1660139.86,2024-02,2.6081603083820096e-07,Azure
2024-02-27,eu-west-1,wh-1840,"singapore, sg",database,f2s_v2,hdd,preemptible,27915.99,vcpu-hours,0.2405,39.72,qa,demandforecast,inventorysync,9325,6249.09,6713.8,4047.08,2024-02,8.615134193700456e-06,AWS
2024-02-27,ap-south-1,wh-2337,"dallas, usa",ai/ml,standard_d4s_v5,hdd,preemptible,646539.0,requests,1.1023,9.3,staging,inventoryplanner,inventorysync,4776,57243.59,712679.94,646400.71,2024-02,1.704924219575308e-06,GCP
2024-02-27,us-east-1,wh-0588,"mumbai, in",analytics,c5.xlarge,object,preemptible,123106.61,gb,1.1851,25.41,qa,ordermgmt,forecasting,9672,39191.32,145893.64,108822.07,2024-02,9.626615500175012e-06,Azure
2024-02-27,eu-central-1,wh-2104,"phoenix, usa",data transfer,m5.large,hdd,reserved,143992.62,gb,0.2263,28.68,production,vendorportal,etl,9528,7426.85,32585.53,23240.0,2024-02,1.5716083227043164e-06,Azure
2024-02-27,eu-central-1,wh-1090,"chennai, in",analytics,r6g.large,hdd,on-demand,34780.2,vcpu-hours,0.1737,8.96,development,demandforecast,inventorysync,11790,62720.28,6041.32,5500.02,2024-02,4.994220849793849e-06,AWS
2024-02-27,eu-west-1,wh-1366,"sao paulo, br",cdn,r6g.large,cold,reserved,309.91,vcpu-hours,0.3721,11.79,qa,vendorportal,forecasting,10095,23102.07,115.32,101.72,2024-02,0.001200671162595592,AWS
2024-02-27,ap-southeast-1,wh-1450,"dublin, ie",networking,m5.large,ssd,preemptible,3.05,tb,0.9305,10.56,production,financeops,routeoptimization,2657,61968.83,2.84,2.54,2024-02,0.30508196721311476,GCP
2024-02-27,us-west-2,wh-0267,"frankfurt, de",data transfer,t3.medium,cold,savings plan,67562.0,requests,0.022,43.36,production,warehousesync,modeltraining,3793,47126.92,1486.36,841.87,2024-02,3.25626831650928e-07,Azure
2024-02-27,us-west-2,wh-0704,"mumbai, in",compute,f2s_v2,cold,on-demand,17820.91,vcpu-hours,2.0102,44.94,development,inventoryplanner,orderprocessing,4307,36490.02,35823.59,19724.47,2024-02,0.00011280007586593503,AWS
2024-02-27,us-west-2,wh-2163,"singapore, sg",kubernetes,m5.large,cold,spot,15928.89,gb-month,0.8794,17.12,uat,routeoptimizer,modeltraining,8813,17893.99,14007.87,11609.72,2024-02,5.520786445257642e-05,Azure
2024-02-27,ap-south-1,wh-0405,"dublin, ie",cdn,m5.large,block,spot,6216.96,tb,1.0224,0.01,uat,vendorportal,etl,14795,37140.23,6356.22,6355.58,2024-02,0.00016445336627547868,GCP
2024-02-27,us-west-2,wh-0701,"singapore, sg",analytics,t3.medium,object,spot,1941713.0,requests,0.9234,17.47,qa,procurementhub,routeoptimization,5637,2836.19,1792977.78,1479744.56,2024-02,4.7555946733631594e-07,AWS
2024-02-27,ap-south-1,wh-1418,"dublin, ie",serverless,n2-standard-4,ssd,on-demand,370338.0,requests,0.0689,11.11,qa,inventoryplanner,orderprocessing,10142,24199.61,25516.29,22681.43,2024-02,1.8604626044316273e-07,AWS
2024-02-27,eu-central-1,wh-1248,"dallas, usa",networking,r6g.large,cold,on-demand,31996.64,vcpu-hours,0.1713,20.51,staging,ordermgmt,inventorysync,5124,50364.35,5481.02,4356.86,2024-02,5.353687137149401e-06,GCP
2024-02-28,us-east-1,wh-1388,"dallas, usa",database,c5.xlarge,ssd,savings plan,128592.83,gb,2.0237,2.7,staging,financeops,shipmenttracking,12083,61092.81,260233.31,253207.01,2024-02,1.573726933297914e-05,Azure
2024-02-28,us-west-2,wh-2380,"sao paulo, br",analytics,r6g.large,cold,savings plan,92769.55,gb,1.2733,25.5,staging,routeoptimizer,etl,9730,9164.99,118123.47,88001.99,2024-02,1.3725408822183573e-05,AWS
2024-02-28,us-east-1,wh-2204,"phoenix, usa",ai/ml,n2-standard-4,hdd,savings plan,20272.33,vcpu-hours,1.204,7.81,qa,demandforecast,dataingest,7385,64104.06,24407.89,22501.63,2024-02,5.939129838553338e-05,AWS
2024-02-28,sa-east-1,wh-0149,"rotterdam, nl",storage,standard_d4s_v5,object,savings plan,14240.95,gb-month,0.2525,37.92,qa,financeops,forecasting,9429,19804.14,3595.84,2232.3,2024-02,1.7730558705704325e-05,Azure
2024-02-28,us-west-2,wh-0335,"dallas, usa",data transfer,n2-standard-4,block,on-demand,4812.62,vcpu-hours,0.0237,11.52,production,ordermgmt,inventorysync,323,54803.16,114.06,100.92,2024-02,4.924552530638197e-06,AWS
2024-02-28,sa-east-1,wh-0216,"chennai, in",storage,c5.xlarge,hdd,reserved,12020.95,gb,0.3229,34.1,development,demandforecast,orderprocessing,7643,35018.18,3881.56,2557.95,2024-02,2.686143773994568e-05,Azure
2024-02-28,sa-east-1,wh-0291,"mumbai, in",serverless,standard_d4s_v5,hdd,reserved,9739.64,gb-month,0.1165,43.36,production,warehousesync,dataingest,8070,12356.74,1134.67,642.68,2024-02,1.1961427732441857e-05,AWS
2024-02-28,us-west-2,wh-0484,"dallas, usa",kubernetes,c5.xlarge,archive,reserved,28960.97,vcpu-hours,1.4495,25.01,staging,procurementhub,shipmenttracking,9722,34044.11,41978.93,31480.0,2024-02,5.005011917763804e-05,Azure
2024-02-28,us-west-2,wh-1832,"frankfurt, de",storage,t3.medium,object,on-demand,2374992.0,requests,0.1715,25.68,development,financeops,shipmenttracking,1696,21703.79,407311.13,302713.63,2024-02,7.221076955206587e-08,AWS
2024-02-28,sa-east-1,wh-2347,"singapore, sg",compute,n2-standard-4,ssd,on-demand,20736.75,gb-month,2.5911,17.52,production,vendorportal,dataingest,3452,39138.09,53730.99,44317.32,2024-02,0.000124952077832833,Azure
2024-02-28,sa-east-1,wh-2334,"dublin, ie",compute,t3.medium,hdd,spot,811172.0,requests,1.2487,16.94,qa,demandforecast,etl,11260,8029.7,1012910.48,841323.44,2024-02,1.5393775919287155e-06,Oracle Cloud
2024-02-28,sa-east-1,wh-1656,"dallas, usa",compute,standard_d4s_v5,cold,savings plan,4782.68,vcpu-hours,2.3977,6.07,staging,procurementhub,routeoptimization,14053,25666.49,11467.43,10771.36,2024-02,0.0005013297983557335,Oracle Cloud
2024-02-28,sa-east-1,wh-0648,"dublin, ie",database,t3.medium,hdd,savings plan,959550.0,requests,0.23,10.26,qa,demandforecast,backup,5258,44789.44,220696.5,198053.04,2024-02,2.396956906883435e-07,Oracle Cloud
2024-02-28,eu-central-1,wh-0617,"rotterdam, nl",data transfer,n2-standard-4,block,reserved,76539.93,gb,0.1297,5.77,development,vendorportal,backup,6883,61377.63,9927.23,9354.43,2024-02,1.6945403529896099e-06,AWS
2024-02-28,us-west-2,wh-1061,"singapore, sg",kubernetes,f2s_v2,archive,savings plan,920.14,hours,0.5684,28.99,production,financeops,backup,10352,61311.71,523.01,371.39,2024-02,0.0006177320842480493,AWS
2024-02-29,sa-east-1,wh-1032,"phoenix, usa",serverless,t3.medium,object,spot,149276.01,gb,0.1191,13.35,qa,procurementhub,inventorysync,12255,67367.33,17778.77,15405.3,2024-02,7.978509071886366e-07,AWS
2024-02-29,us-west-2,wh-1218,"chennai, in",analytics,r6g.large,ssd,spot,13786.86,gb-month,0.1517,37.85,development,financeops,orderprocessing,13062,57621.87,2091.47,1299.85,2024-02,1.1003230612336674e-05,AWS
2024-02-29,ap-south-1,wh-2224,"phoenix, usa",kubernetes,r6g.large,hdd,spot,21705.27,gb-month,0.4729,42.43,development,inventoryplanner,forecasting,11782,45918.43,10264.42,5909.23,2024-02,2.1787335518056213e-05,GCP
2024-02-29,us-west-2,wh-2318,"frankfurt, de",networking,m5.large,archive,spot,11839.5,gb,0.818,38.86,qa,shipmenttracker,etl,4581,17201.37,9684.71,5921.23,2024-02,6.909075552177034e-05,AWS
2024-02-29,us-east-1,wh-0957,"chennai, in",networking,t3.medium,block,preemptible,34597.2,vcpu-hours,1.3383,10.59,staging,demandforecast,inventorysync,3874,41202.5,46301.43,41398.11,2024-02,3.8682321112691206e-05,AWS
2024-02-29,ap-south-1,wh-1168,"dallas, usa",compute,r6g.large,block,preemptible,684.2,hours,2.5416,20.14,qa,inventoryplanner,inventorysync,10500,38899.53,1738.96,1388.73,2024-02,0.00371470330312774,GCP
2024-02-29,ap-southeast-1,wh-1447,"frankfurt, de",compute,standard_d4s_v5,hdd,spot,3574.02,vcpu-hours,2.7138,3.09,qa,demandforecast,backup,11208,31262.19,9699.18,9399.48,2024-02,0.0007593130424563936,GCP
2024-02-29,ap-southeast-1,wh-0438,"dublin, ie",ai/ml,standard_d4s_v5,cold,on-demand,1260063.0,requests,1.4856,30.84,development,financeops,dataingest,12080,50125.75,1871949.59,1294640.34,2024-02,1.1789886696141384e-06,AWS
2024-02-29,ap-south-1,wh-0940,"mumbai, in",networking,m5.large,object,savings plan,16721.21,vcpu-hours,0.6073,33.6,qa,inventoryplanner,modeltraining,1399,52726.51,10154.79,6742.78,2024-02,3.631914197596944e-05,AWS
2024-02-29,eu-west-1,wh-0704,"rotterdam, nl",cdn,m5.large,cold,reserved,121575.86,gb,0.1458,37.08,qa,routeoptimizer,inventorysync,6603,49215.38,17725.76,11153.05,2024-02,1.1992512329339066e-06,GCP
2024-02-29,ap-south-1,wh-1545,"mumbai, in",data transfer,n2-standard-4,object,spot,432.36,hours,0.0876,9.78,qa,vendorportal,forecasting,14351,36831.31,37.87,34.17,2024-02,0.00020260893699694697,AWS
2024-02-29,us-east-1,wh-1225,"dublin, ie",cdn,m5.large,archive,preemptible,35051.68,vcpu-hours,0.401,38.09,uat,routeoptimizer,shipmenttracking,2109,43150.38,14055.72,8701.9,2024-02,1.1440250510103938e-05,Azure
2024-02-29,eu-west-1,wh-0544,"dublin, ie",storage,c5.xlarge,block,spot,37903.68,vcpu-hours,0.0665,26.56,qa,demandforecast,shipmenttracking,2871,56098.93,2520.59,1851.12,2024-02,1.7544470616045725e-06,Azure
2024-02-29,us-west-2,wh-2373,"singapore, sg",serverless,standard_d4s_v5,hdd,spot,18543.07,vcpu-hours,0.3121,10.16,production,ordermgmt,routeoptimization,13909,41485.4,5787.29,5199.3,2024-02,1.6831085683222895e-05,AWS
2024-02-29,eu-central-1,wh-1368,"rotterdam, nl",serverless,f2s_v2,archive,on-demand,827494.0,requests,0.0661,39.77,uat,demandforecast,backup,5400,67230.36,54697.35,32944.21,2024-02,7.987973326694817e-08,Azure
2024-02-29,us-east-1,wh-1182,"sao paulo, br",analytics,f2s_v2,ssd,savings plan,623.16,hours,1.3239,37.98,production,procurementhub,inventorysync,199,53970.58,825.0,511.67,2024-02,0.0021244945118428656,Azure
2024-02-29,eu-central-1,wh-1437,"mumbai, in",analytics,c5.xlarge,block,savings plan,4489.09,tb,0.2435,10.84,development,ordermgmt,routeoptimization,401,42357.07,1093.09,974.6,2024-02,5.424261932819346e-05,AWS
2024-02-29,us-west-2,wh-1016,"phoenix, usa",cdn,f2s_v2,hdd,reserved,82280.8,gb,0.0393,19.98,development,shipmenttracker,modeltraining,12398,45624.14,3233.64,2587.56,2024-02,4.77632691952436e-07,AWS
2024-02-29,eu-west-1,wh-1065,"dublin, ie",storage,r6g.large,block,preemptible,100702.65,gb,0.2867,2.3,uat,demandforecast,modeltraining,1347,18931.61,28871.45,28207.41,2024-02,2.8469955855183554e-06,Azure
2024-02-29,ap-south-1,wh-1741,"mumbai, in",cdn,c5.xlarge,object,on-demand,21359.97,gb,0.2859,30.23,development,ordermgmt,orderprocessing,4691,5562.35,6106.82,4260.73,2024-02,1.338485025962115e-05,GCP
2024-02-29,ap-south-1,wh-1153,"singapore, sg",ai/ml,t3.medium,hdd,spot,1050.68,hours,0.751,43.11,staging,procurementhub,inventorysync,2557,22574.41,789.06,448.9,2024-02,0.000714775193208208,AWS
2024-03-01,ap-south-1,wh-0782,"dallas, usa",database,t3.medium,hdd,on-demand,14931.08,gb,1.4128,30.2,production,shipmenttracker,modeltraining,3826,35748.51,21094.63,14724.05,2024-03,9.462142055363711e-05,AWS
2024-03-01,sa-east-1,wh-1931,"dublin, ie",data transfer,m5.large,object,savings plan,32963.91,gb-month,0.2109,29.22,production,vendorportal,forecasting,12377,18698.98,6952.09,4920.69,2024-03,6.3979060736423556e-06,Oracle Cloud
2024-03-01,us-west-2,wh-1026,"chennai, in",compute,t3.medium,cold,preemptible,39337.82,gb-month,2.5749,44.01,production,warehousesync,backup,3309,25161.33,101290.95,56712.8,2024-03,6.545609288974325e-05,AWS
2024-03-01,eu-central-1,wh-2213,"mumbai, in",kubernetes,n2-standard-4,block,reserved,82517.24,gb,0.5973,10.96,qa,ordermgmt,etl,1772,43054.12,49287.55,43885.63,2024-03,7.238487375486625e-06,GCP
2024-03-01,sa-east-1,wh-0817,"rotterdam, nl",storage,standard_d4s_v5,block,preemptible,8061.83,vcpu-hours,0.137,12.62,staging,shipmenttracker,orderprocessing,3247,13741.91,1104.47,965.09,2024-03,1.6993660248355525e-05,Oracle Cloud
2024-03-01,ap-southeast-1,wh-0542,"singapore, sg",kubernetes,standard_d4s_v5,hdd,spot,38433.24,vcpu-hours,1.4247,3.19,development,shipmenttracker,modeltraining,10811,41150.61,54755.84,53009.13,2024-03,3.7069474236364155e-05,AWS
2024-03-01,ap-south-1,wh-1602,"rotterdam, nl",data transfer,m5.large,ssd,spot,717.19,hours,0.2324,42.72,staging,financeops,dataingest,6905,23359.83,166.67,95.47,2024-03,0.0003240424434250338,GCP
2024-03-01,us-west-2,wh-2361,"mumbai, in",data transfer,t3.medium,archive,reserved,2206449.0,requests,0.139,27.4,qa,shipmenttracker,modeltraining,342,42304.54,306696.41,222661.59,2024-03,6.299715062528072e-08,AWS
2024-03-01,us-east-1,wh-2277,"mumbai, in",analytics,m5.large,object,on-demand,1756.55,tb,0.0892,25.33,development,routeoptimizer,routeoptimization,14446,6538.48,156.68,116.99,2024-03,5.078136119097094e-05,Azure
2024-03-01,us-west-2,wh-1088,"sao paulo, br",database,n2-standard-4,object,savings plan,508.45,tb,2.8548,29.4,production,warehousesync,modeltraining,9350,56084.71,1451.52,1024.77,2024-03,0.0056147113777165894,AWS
2024-03-01,us-east-1,wh-1471,"chennai, in",serverless,t3.medium,object,spot,1339845.0,requests,1.3356,42.05,staging,ordermgmt,dataingest,11505,19673.31,1789496.98,1037013.5,2024-03,9.96831723072445e-07,Azure
2024-03-01,us-east-1,wh-2188,"chennai, in",analytics,c5.xlarge,object,spot,10802.97,gb-month,0.9977,44.76,uat,shipmenttracker,dataingest,5374,10584.14,10778.12,5953.83,2024-03,9.23542322157703e-05,AWS
2024-03-01,eu-west-1,wh-1599,"frankfurt, de",analytics,standard_d4s_v5,cold,savings plan,681.89,hours,1.3073,40.99,production,procurementhub,modeltraining,2125,7430.14,891.43,526.03,2024-03,0.0019171713912801184,GCP
2024-03-01,eu-central-1,wh-0989,"rotterdam, nl",analytics,r6g.large,archive,savings plan,50154.79,gb-month,0.4487,33.8,production,procurementhub,inventorysync,6516,49462.92,22504.45,14897.95,2024-03,8.946304031977803e-06,Azure
2024-03-01,us-west-2,wh-2179,"dublin, ie",ai/ml,n2-standard-4,ssd,preemptible,523.82,hours,0.7432,23.22,development,ordermgmt,backup,9746,65188.65,389.3,298.9,2024-03,0.001418807987476614,Azure
2024-03-01,us-west-2,wh-1962,"sao paulo, br",kubernetes,r6g.large,archive,reserved,13198.62,vcpu-hours,0.8557,21.66,qa,ordermgmt,dataingest,14170,28271.56,11294.06,8847.77,2024-03,6.483253552265312e-05,Azure
2024-03-01,us-west-2,wh-1374,"dublin, ie",analytics,r6g.large,ssd,reserved,64397.75,gb-month,0.5878,0.71,development,vendorportal,shipmenttracking,1861,19590.19,37853.0,37584.24,2024-03,9.127648093295185e-06,Azure
2024-03-01,us-east-1,wh-1094,"phoenix, usa",storage,r6g.large,block,preemptible,3778.15,tb,0.1278,0.39,production,ordermgmt,etl,13807,7640.2,482.85,480.97,2024-03,3.3826078901049456e-05,Azure
2024-03-01,us-west-2,wh-1448,"sao paulo, br",cdn,n2-standard-4,block,savings plan,532410.0,requests,1.3302,11.6,qa,financeops,dataingest,11038,22598.43,708211.78,626059.21,2024-03,2.498450442328281e-06,AWS
2024-03-01,us-west-2,wh-1370,"rotterdam, nl",networking,f2s_v2,hdd,preemptible,2710.08,tb,0.137,21.72,development,routeoptimizer,inventorysync,12203,68338.03,371.28,290.64,2024-03,5.055201322470186e-05,AWS
2024-03-01,eu-west-1,wh-1921,"dallas, usa",kubernetes,standard_d4s_v5,cold,spot,34300.0,vcpu-hours,1.2437,6.87,uat,procurementhub,modeltraining,13765,67462.11,42658.91,39728.24,2024-03,3.625947521865889e-05,AWS
2024-03-01,sa-east-1,wh-1898,"phoenix, usa",serverless,n2-standard-4,archive,spot,824.42,tb,0.6579,43.56,production,demandforecast,modeltraining,12876,21590.58,542.39,306.12,2024-03,0.0007980155745857695,Azure
2024-03-01,ap-southeast-1,wh-0230,"singapore, sg",data transfer,f2s_v2,cold,savings plan,44828.99,gb,0.1374,6.66,development,demandforecast,routeoptimization,3536,49511.31,6159.5,5749.28,2024-03,3.064980942019885e-06,GCP
2024-03-01,eu-west-1,wh-0341,"rotterdam, nl",serverless,t3.medium,object,on-demand,83841.28,gb,0.1983,17.87,qa,procurementhub,inventorysync,10542,19161.42,16625.73,13654.71,2024-03,2.365183355979298e-06,AWS
2024-03-01,us-west-2,wh-0247,"frankfurt, de",serverless,c5.xlarge,cold,preemptible,52473.65,gb-month,0.2918,24.61,uat,financeops,inventorysync,8457,22958.44,15311.81,11543.57,2024-03,5.560886273396267e-06,AWS
2024-03-01,ap-south-1,wh-1401,"chennai, in",analytics,t3.medium,ssd,spot,6205.36,vcpu-hours,1.4391,34.84,uat,warehousesync,modeltraining,7733,64524.95,8930.13,5818.87,2024-03,0.0002319124112057963,AWS
2024-03-02,ap-south-1,wh-1096,"phoenix, usa",cdn,m5.large,object,reserved,639.97,hours,1.0757,33.24,development,financeops,modeltraining,12887,34196.29,688.42,459.59,2024-03,0.0016808600403143898,AWS
2024-03-02,ap-southeast-1,wh-2000,"phoenix, usa",networking,n2-standard-4,object,savings plan,7662.9,tb,0.6612,4.28,development,routeoptimizer,dataingest,1423,18084.3,5066.71,4849.85,2024-03,8.628587088439103e-05,AWS
2024-03-02,us-east-1,wh-1877,"sao paulo, br",kubernetes,standard_d4s_v5,cold,savings plan,92049.89,gb,1.3085,35.19,uat,vendorportal,routeoptimization,14207,25809.61,120447.28,78061.88,2024-03,1.4215117475968738e-05,AWS
2024-03-02,sa-east-1,wh-1111,"mumbai, in",data transfer,c5.xlarge,cold,savings plan,1817.2,tb,0.1213,33.01,staging,procurementhub,forecasting,3570,21110.94,220.43,147.67,2024-03,6.675104556460489e-05,Oracle Cloud
2024-03-02,us-east-1,wh-1499,"dallas, usa",kubernetes,c5.xlarge,ssd,spot,4484.12,tb,0.8497,6.64,staging,inventoryplanner,forecasting,9998,46749.15,3810.16,3557.17,2024-03,0.00018949091460531832,AWS
2024-03-02,us-east-1,wh-0080,"frankfurt, de",compute,c5.xlarge,object,savings plan,6851.96,gb-month,1.397,43.35,staging,vendorportal,etl,3861,7138.87,9572.19,5422.65,2024-03,0.00020388326843706034,Azure
2024-03-02,eu-west-1,wh-2387,"phoenix, usa",serverless,r6g.large,object,on-demand,12419.41,gb-month,1.0311,28.97,production,warehousesync,modeltraining,13074,27900.02,12805.65,9095.85,2024-03,8.302326761094125e-05,Azure
2024-03-02,ap-south-1,wh-1897,"dublin, ie",data transfer,m5.large,hdd,spot,134194.66,gb,0.2254,33.98,production,ordermgmt,dataingest,7464,27791.06,30247.48,19969.39,2024-03,1.6796495479030238e-06,AWS
2024-03-02,us-east-1,wh-1891,"dallas, usa",database,c5.xlarge,ssd,spot,2645.82,tb,1.1667,30.29,development,warehousesync,forecasting,3529,60868.53,3086.88,2151.86,2024-03,0.0004409597024740912,Azure
2024-03-02,us-east-1,wh-1653,"dublin, ie",database,n2-standard-4,hdd,savings plan,1187.52,hours,0.3218,24.56,staging,vendorportal,routeoptimization,2256,31609.02,382.14,288.29,2024-03,0.00027098490972783613,Azure
2024-03-02,us-west-2,wh-1052,"sao paulo, br",serverless,f2s_v2,archive,preemptible,29802.39,vcpu-hours,0.9583,31.96,uat,financeops,routeoptimization,12171,16314.67,28559.63,19431.97,2024-03,3.215513923547742e-05,AWS
2024-03-02,ap-southeast-1,wh-1714,"singapore, sg",storage,standard_d4s_v5,object,reserved,36576.6,gb-month,0.1585,17.02,staging,demandforecast,inventorysync,3710,23777.62,5797.39,4810.67,2024-03,4.333371609170891e-06,GCP
2024-03-02,eu-central-1,wh-2122,"dallas, usa",kubernetes,c5.xlarge,archive,preemptible,144486.12,gb,1.3708,39.99,development,warehousesync,inventorysync,4689,63896.52,198061.57,118856.75,2024-03,9.487416507551038e-06,Azure
2024-03-02,ap-southeast-1,wh-0536,"frankfurt, de",networking,r6g.large,cold,spot,3750.77,gb,0.1829,1.3,staging,procurementhub,dataingest,1871,61346.6,686.02,677.1,2024-03,4.876332059817051e-05,AWS
2024-03-02,us-east-1,wh-2282,"singapore, sg",analytics,r6g.large,ssd,on-demand,753626.0,requests,0.1336,41.34,production,financeops,modeltraining,5229,59650.47,100684.43,59061.49,2024-03,1.7727626170010058e-07,AWS
2024-03-02,sa-east-1,wh-1942,"sao paulo, br",compute,m5.large,block,spot,83641.68,gb,1.5005,33.81,development,inventoryplanner,dataingest,7035,68014.26,125504.34,83071.32,2024-03,1.7939620533686076e-05,Azure
2024-03-02,sa-east-1,wh-1817,"rotterdam, nl",storage,r6g.large,block,reserved,99988.94,gb,0.2467,14.98,development,demandforecast,backup,9457,11762.51,24667.27,20972.11,2024-03,2.46727288038057e-06,Oracle Cloud
2024-03-02,eu-central-1,wh-0162,"singapore, sg",networking,standard_d4s_v5,hdd,on-demand,17582.17,vcpu-hours,0.0476,17.39,production,shipmenttracker,forecasting,2700,21688.2,836.91,691.37,2024-03,2.7072881220008684e-06,Azure
2024-03-03,ap-south-1,wh-0506,"sao paulo, br",serverless,m5.large,cold,preemptible,36047.71,vcpu-hours,1.4343,44.49,uat,shipmenttracker,modeltraining,5963,10807.2,51703.23,28700.46,2024-03,3.978893527494534e-05,AWS
2024-03-03,sa-east-1,wh-1305,"mumbai, in",database,c5.xlarge,cold,reserved,4849.05,tb,0.2172,40.31,qa,warehousesync,dataingest,2010,22158.38,1053.21,628.66,2024-03,4.479227889999072e-05,Azure
